source_macro,target_macro,raw_edges_broad,raw_edges_specialized,ipw_edges_broad,ipw_edges_specialized,rate_broad,rate_specialized,row_share_broad,row_share_specialized,row_share_difference,standardized_share_broad,standardized_share_specialized,standardized_share_difference,pooled_standardized_share,plot_edge
0,30,210,221,349.5558930635452,457.3728610277176,0.002410206890432747,0.0029365079076492722,0.00041695895452827986,0.0004731181050965126,5.6159150568232757e-05,1.5674316478965592e-05,1.778545065569103e-05,2.111134176725439e-06,1.6729883567328313e-05,False
0,31,4685,9044,12315.336805820465,17349.585090875626,0.08491491694575026,0.1113909419533808,0.014690039736463732,0.017946851511831043,0.0032568117753673104,0.000552227813834601,0.0006746578466355076,0.0001224300328009066,0.0006134428302350544,False
1,0,12958,13405,44587.19788503647,21082.599584937096,0.4792373549706335,0.2084037227352547,0.04532811436196759,0.02965037403924644,-0.01567774032272115,0.000978236892660818,0.0006398918237534287,-0.00033834506890738933,0.0008090643582071234,False
1,1,149894,202227,504558.67895424366,386658.9599907398,5.4231568297468264,3.822164641811297,0.5129430551103703,0.5437936030214495,0.030850547911079218,0.011069946928216633,0.011735739991753808,0.0006657930635371751,0.01140284345998522,False
1,2,1055,1170,3008.751160264015,1902.113884806633,0.032339012456614975,0.018802596570839464,0.0030587483212287632,0.002675115462993273,-0.0003836328582354901,6.601158012654721e-05,5.773230752839663e-05,-8.279272598150582e-06,6.187194382747192e-05,False
1,3,791,1228,3056.03646171093,2169.1274178028107,0.03284724988505435,0.021442053535001233,0.003106819374205725,0.0030506408385515054,-5.6178535654219375e-05,6.70490130344242e-05,6.583661060105209e-05,-1.2124024333721095e-06,6.644281181773814e-05,False
1,4,13428,13653,41892.74135410786,25525.18791472912,0.4502764809481165,0.25231917741050974,0.04258888338153697,0.03589838938242252,-0.00669049399911445,0.0009191208927941874,0.0007747317393474903,-0.00014438915344669706,0.0008469263160708388,False
1,5,13923,22995,48317.52230596542,45391.117247223854,0.5193320658622617,0.4486959862479456,0.049120426504907944,0.06383764957529516,0.014717223070387211,0.0010600796893208647,0.0013776956053504843,0.0003176159160296196,0.0012188876473356745,False
1,6,195,191,560.3499196767807,295.1879425048828,0.006022818793329687,0.002917963976725665,0.0005696613926562228,0.00041514960581040994,-0.00015451178684581287,1.2293998955500958e-05,8.959443076195733e-06,-3.334555879305225e-06,1.0626721015848346e-05,False
1,7,24623,30502,86082.60213637352,61916.41189849377,0.9252431306222533,0.6120502685672016,0.08751305799198471,0.0870786718953789,-0.00043438609660580163,0.0018886402649291457,0.0018792656745377295,-9.374590391416238e-06,0.0018839529697334376,True
1,8,1486,1381,4210.114291548729,2422.82663500309,0.045251644707706554,0.023949897081834686,0.004280074800312131,0.0034074410829021476,-0.0008726337174099832,9.236931939366615e-05,7.353680213222793e-05,-1.8832517261438216e-05,8.295306076294703e-05,False
1,9,822,834,2534.03956758976,1382.2210035324097,0.027236661583754762,0.013663400550699844,0.0025761483288010752,0.0019439428991916132,-0.000632205429609462,5.559647410160505e-05,4.19526973045856e-05,-1.3643776797019447e-05,4.877458570309532e-05,False
1,10,550,705,1700.8606390953064,1361.240425825119,0.01828139000695646,0.013456005324996292,0.0017291242603194657,0.0019144360077822111,0.00018531174746274541,3.731664480750145e-05,4.131590201383261e-05,3.9992572063311644e-06,3.931627341066703e-05,False
1,11,732,824,2020.924393773079,1526.3799667358398,0.021721536831370878,0.015088427121840269,0.0020545065934403296,0.002146686738388065,9.218014494773554e-05,4.433879887146909e-05,4.632816065781238e-05,1.9893617863432856e-06,4.5333479764640736e-05,False
1,12,5016,8622,16564.879945874214,14895.05872797966,0.17804458739783297,0.14723922810207235,0.016840142646210962,0.020948273520153608,0.0041081308739426455,0.00036343115185961716,0.00045208970819571575,8.865855633609859e-05,0.00040776043002766643,False
1,13,12327,10593,40574.84588420391,21388.79510474205,0.43611132213385273,0.21143049777573886,0.04124908811718883,0.03008100460047215,-0.011168083516716682,0.0008902064502976053,0.0006491853650363124,-0.00024102108526129293,0.0007696959076669589,False
1,14,593,603,1515.0913436412811,1027.9769924879074,0.016284682655718696,0.010161661101495995,0.0015402679906118741,0.0014457373820628405,-9.453060854903365e-05,3.3240892417649585e-05,3.1200804713363076e-05,-2.0400877042865085e-06,3.222084856550633e-05,False
1,15,540,594,1402.9637922048569,1209.6108897924423,0.015079500143279191,0.011957131352717908,0.0014262771879661813,0.001701185623708208,0.0002749084357420266,3.078082960361828e-05,3.6713694399162634e-05,5.932864795544356e-06,3.374726200139046e-05,False
1,16,1906,2328,4798.041899561882,4374.010633468628,0.05157087724851157,0.04323755690686906,0.004877772146561422,0.006151568302167374,0.0012737961556059524,0.00010526836897859892,0.0001327584689018549,2.7490099923255972e-05,0.0001190134189402269,False
