candidate,stage,covariate,mean_broad,mean_specialized,smd
downstream_deterministic,raw,lead_country=BB,3.4508735593416774e-05,3.185480492641104e-05,-0.00046073055374391575
downstream_deterministic,raw,lead_country=BD,0.0024006360025080687,0.0012336100483145754,-0.027404637230008008
downstream_deterministic,raw,lead_country=BE,0.0040349176315547875,0.0060096489513223675,0.027937857759254715
downstream_deterministic,raw,lead_country=BF,0.00016603259577964674,0.0001108372664562795,-0.004691489429369278
downstream_deterministic,raw,lead_country=BG,0.001436995838767374,0.0007505515681291367,-0.020768378952715796
downstream_deterministic,raw,lead_country=BH,0.00018231030124823958,8.509160220068701e-05,-0.00840843998366933
downstream_deterministic,raw,lead_country=BI,4.5577575312059894e-05,3.31639064987293e-05,-0.001978436531605097
downstream_deterministic,raw,lead_country=BJ,0.0002057501971230132,0.0001230555477979166,-0.006450014192501633
downstream_deterministic,raw,lead_country=BM,2.604432874974851e-06,2.1818359538637698e-06,-0.00027317648099933463
downstream_deterministic,raw,lead_country=BN,8.269074378045152e-05,5.760046918200352e-05,-0.0029958557401009857
downstream_deterministic,raw,lead_country=BO,6.966857940557727e-05,6.414597704359482e-05,-0.0006751832296717758
downstream_deterministic,raw,lead_country=BR,0.020989775647641068,0.01900030022062725,-0.014212624805424257
downstream_deterministic,raw,lead_country=BS,1.0417731499899404e-05,1.0472812578546094e-05,1.7042952238800422e-05
downstream_deterministic,raw,lead_country=BT,2.4742112312261086e-05,2.7054765827910743e-05,0.00045444299302747974
downstream_deterministic,raw,lead_country=BW,0.00014910378209231022,0.00012043734465328009,-0.002469481630306546
downstream_deterministic,raw,lead_country=BY,0.0009864289513967248,0.0005297497695981232,-0.016593218785742554
downstream_deterministic,raw,lead_country=BZ,6.5110821874371275e-06,1.7454687630910157e-06,-0.002345501261015067
downstream_deterministic,raw,lead_country=CA,0.016396858272622918,0.02210287094702153,0.041536829634408814
downstream_deterministic,raw,lead_country=CD,0.0001126417218426623,6.0655039517412794e-05,-0.005585118433462783
downstream_deterministic,raw,lead_country=CF,1.0417731499899404e-05,7.85460943390957e-06,-0.0008479870408519723
downstream_deterministic,raw,lead_country=CG,4.6879791749547316e-05,3.3600273689502055e-05,-0.0020934477574420106
downstream_deterministic,raw,lead_country=CH,0.0057134746194760794,0.007087912279721842,0.017235425857849845
downstream_deterministic,raw,lead_country=CI,0.00022658566012281203,0.00012741921970564415,-0.007454466264044292
downstream_deterministic,raw,lead_country=CL,0.0018348229604197824,0.0020487439606780796,0.0048593297007727895
downstream_deterministic,raw,lead_country=CM,0.0007149168241805966,0.000469967464462256,-0.010066709185333183
downstream_deterministic,raw,lead_country=CN,0.12325869245749728,0.12517367414192757,0.005806025063467255
downstream_deterministic,raw,lead_country=CO,0.00165902374135898,0.0015787764962158237,-0.0019960533533762634
downstream_deterministic,raw,lead_country=CR,0.00013608161771743596,0.00016232859496746445,0.0021489192887673932
downstream_deterministic,raw,lead_country=CU,0.00026955880255989705,0.0001998561733739213,-0.004550276456436309
downstream_deterministic,raw,lead_country=CV,5.8599739686934144e-06,5.672773480045801e-06,-7.795730867244401e-05
downstream_deterministic,raw,lead_country=CW,1.4975489031105393e-05,8.290976624682325e-06,-0.00195984740511763
downstream_deterministic,raw,lead_country=CY,0.0006276683228689391,0.0004882948864747117,-0.005901917797587429
downstream_deterministic,raw,lead_country=CZ,0.004430140320332222,0.003853995028904963,-0.008970757088822693
downstream_deterministic,raw,lead_country=DE,0.02165846378829086,0.027986846147401347,0.040683342566670805
downstream_deterministic,raw,lead_country=DJ,5.208865749949702e-06,3.4909375261820315e-06,-0.0008236947119355125
downstream_deterministic,raw,lead_country=DK,0.0031676414841881623,0.004946658474599939,0.027989483237262608
downstream_deterministic,raw,lead_country=DM,7.813298624924552e-06,6.545507861591309e-06,-0.00047315668568275165
downstream_deterministic,raw,lead_country=DO,3.841538490587905e-05,2.8363867400229005e-05,-0.0017395353951216621
downstream_deterministic,raw,lead_country=DZ,0.001966997928824756,0.00165426802021951,-0.007356151639756602
downstream_deterministic,raw,lead_country=EC,0.0004447069134019558,0.00036742117463065883,-0.003836110312619139
downstream_deterministic,raw,lead_country=EE,0.00040629152849607674,0.0003787667215907504,-0.0013895484560221437
downstream_deterministic,raw,lead_country=EG,0.010256256661650963,0.006898528918926467,-0.0364175232393238
downstream_deterministic,raw,lead_country=ER,1.5626597249849104e-05,1.0472812578546094e-05,-0.0014266875389834356
downstream_deterministic,raw,lead_country=ES,0.01295640244478114,0.01604653070628648,0.025851088090133388
downstream_deterministic,raw,lead_country=ET,0.0015131755003603884,0.00096655332756165,-0.015533976576029548
